game_id,game_date,season,home_team,away_team,home_score,away_score,total_score,score_diff,closeness,lead_changes,times_tied,largest_lead,threes_made,three_pt_pct,fast_break_pts,paint_pts,to_pts,star,steals,blocks,clutch_ending,overtime,PR_total_score,PR_closeness,PR_lead_changes,PR_times_tied,PR_threes_made,PR_three_pt_pct,PR_steals,PR_blocks,PR_clutch_ending,PR_overtime,PR_star,PR_fast_break_pts,PR_paint_pts,PR_to_pts,Scoring,Competitiveness,Highlights,WatchIndex
0022400798,2025-02-21,2024-25,ORL,MEM,104,105,209,1,0.9952153110047847,6,11,19,16.0,0.25,26,108,36,1.848906,14.0,16.0,1,0,0.18219983207388749,0.9626364399664148,0.5654911838790933,0.9143576826196473,0.042821158690176324,0.04827875734676742,0.3152812762384551,0.9525608732157851,0.8740554156171285,0.5004198152812762,0.2031905961376994,0.32955499580184716,0.7703610411418975,0.5877413937867338,0.30294920235096556,0.8237975290872015,0.5029387069689337,0.6401089770500978
0022401063,2025-03-27,2024-25,CHI,LAL,119,117,236,2,0.9915254237288136,4,1,18,31.0,0.36470588235294116,33,106,34,1.811623,12.0,9.0,1,0,0.665407220822838,0.9303106633081444,0.43702770780856426,0.20906801007556675,0.7766582703610412,0.5499580184718724,0.18681780016792612,0.47019311502938704,0.8740554156171285,0.5004198152812762,0.15869017632241814,0.6146095717884131,0.7246011754827876,0.49412258606213266,0.48966204869857266,0.7503498460677303,0.47607052896725444,0.6394646772086948
0022400469,2025-01-03,2024-25,DET,CHA,98,94,192,4,0.9791666666666666,9,5,13,21.0,0.31343283582089554,39,90,40,1.949396,21.0,13.0,1,0,0.03316540722082284,0.7858942065491183,0.7187237615449202,0.6041141897565071,0.16540722082283796,0.23929471032745592,0.8593618807724601,0.8316540722082284,0.8740554156171285,0.5004198152812762,0.3157010915197313,0.818639798488665,0.33123425692695213,0.7342569269521411,0.25592989084802686,0.7540482187837351,0.8125104953820319,0.6392623495661908
0022400909,2025-03-07,2024-25,DEN,PHX,149,141,290,8,0.9724137931034482,4,4,21,37.0,0.47435897435897434,45,120,37,2.287617,14.0,5.0,0,0,0.9974811083123426,0.7044500419815282,0.43702770780856426,0.5260285474391267,0.9513014273719563,0.9722921914357683,0.3152812762384551,0.09697732997481108,0.37405541561712846,0.5004198152812762,0.6893366918555835,0.9361880772460117,0.9252728799328296,0.6255247691015953,0.8549538203190596,0.5626524329295111,0.582031905961377,0.6389576919488759
0022400970,2025-03-15,2024-25,HOU,CHI,117,114,231,3,0.987012987012987,16,7,11,28.0,0.34146341463414637,17,98,26,1.9410450000000001,10.0,11.0,1,0,0.5646515533165407,0.8761544920235097,0.9185558354324097,0.7439126784214946,0.5751469353484466,0.4017632241813602,0.10495382031905962,0.6746431570109152,0.8740554156171285,0.5004198152812762,0.30814441645675905,0.08648194794290512,0.5201511335012594,0.1964735516372796,0.43828715365239296,0.8417496301627284,0.2298068849706129,0.6388935535031253
0022401090,2025-03-31,2024-25,IND,SAC,111,109,220,2,0.990909090909091,10,6,16,26.0,0.38235294117647056,27,98,32,1.893869,13.0,7.0,1,0,0.34760705289672544,0.9156171284634761,0.7632241813602015,0.672544080604534,0.45801847187237615,0.6582703610411419,0.2434928631402183,0.25482787573467675,0.8740554156171285,0.5004198152812762,0.2518891687657431,0.3635600335852225,0.5201511335012594,0.3979848866498741,0.40748320738874894,0.8275558754148175,0.32468513853904285,0.6387259189290045
0022400261,2024-11-21,2024-25,TOR,MIN,110,105,215,5,0.9767441860465116,22,11,9,19.0,0.3275862068965517,34,96,36,1.84647,23.0,6.0,1,0,0.27371956339210746,0.7560873215785054,0.9781696053736356,0.9143576826196473,0.0982367758186398,0.30940386230058775,0.9349286314021831,0.16498740554156172,0.8740554156171285,0.5004198152812762,0.19899244332493704,0.6536523929471033,0.4731318219983207,0.5877413937867338,0.2780751469353484,0.8040462196633481,0.598992443324937,0.6383778220916129
0022400712,2025-02-04,2024-25,PHI,DAL,118,116,234,2,0.9914529914529915,13,6,8,22.0,0.3333333333333333,20,110,25,1.8544209999999999,13.0,8.0,1,0,0.6225860621326617,0.9273719563392108,0.8560033585222502,0.672544080604534,0.21452560873215784,0.34802686817800166,0.2434928631402183,0.35768261964735515,0.8740554156171285,0.5004198152812762,0.20990764063811923,0.13350125944584382,0.8089840470193115,0.17086481947942905,0.42910369437447526,0.8508256367198432,0.20780856423173805,0.6382256390521504
0022400557,2025-01-14,2024-25,CHI,NOP,113,119,232,6,0.9741379310344828,15,13,16,28.0,0.3010752688172043,30,108,39,2.0846970000000002,19.0,11.0,0,0,0.5843828715365239,0.7233417296389588,0.9021830394626364,0.9554995801847187,0.5751469353484466,0.18387909319899245,0.7384550797649034,0.6746431570109152,0.37405541561712846,0.5004198152812762,0.4995801847187238,0.48866498740554154,0.7703610411418975,0.6964735516372796,0.5478589420654911,0.6807004917836151,0.6173803526448363,0.6369367478309543
0022400279,2024-11-25,2024-25,IND,NOP,114,110,224,4,0.9821428571428571,9,5,17,26.0,0.325,22,108,32,2.0963089999999998,19.0,5.0,1,0,0.42737195633921077,0.8211586901763224,0.7187237615449202,0.6041141897565071,0.45801847187237615,0.30142737195633923,0.7384550797649034,0.09697732997481108,0.8740554156171285,0.5004198152812762,0.5113350125944585,0.19269521410579346,0.7703610411418975,0.3979848866498741,0.532693115029387,0.7708408300347845,0.3237615449202351,0.6367906870976769
