game_id,game_date,season,home_team,away_team,home_score,away_score,total_score,score_diff,closeness,lead_changes,times_tied,largest_lead,threes_made,three_pt_pct,fast_break_pts,paint_pts,to_pts,star,steals,blocks,clutch_ending,overtime,PR_total_score,PR_closeness,PR_lead_changes,PR_times_tied,PR_threes_made,PR_three_pt_pct,PR_steals,PR_blocks,PR_clutch_ending,PR_overtime,PR_star,PR_fast_break_pts,PR_paint_pts,PR_to_pts,Scoring,Competitiveness,Highlights,WatchIndex
22400670,2025-01-29,2024-25,NOP,DAL,136,137,273,1,0.9963369963369964,17,10,10,35.0,0.4729729729729729,37,110,38,2.32259,19.0,12.0,1,0,0.9869857262804366,0.998320738874895,0.9340890008396304,0.8837111670864819,0.9139378673383712,0.9697732997481108,0.7384550797649034,0.7590260285474392,0.8740554156171285,0.5004198152812762,0.7241813602015114,0.7586062132661628,0.8089840470193115,0.6599496221662469,0.8326511335012594,0.9095398024869056,0.734928631402183,0.8612157733930403
22400670,2025-01-29,2024-25,NOP,DAL,136,137,273,1,0.9963369963369964,17,10,10,35.0,0.4729729729729729,37,110,38,2.32259,19.0,12.0,1,0,0.9873469387755102,0.9983673469387756,0.9351020408163264,0.8857142857142857,0.9155102040816326,0.9706122448979592,0.7355102040816327,0.7563265306122449,0.8742857142857143,0.5004081632653061,0.7228571428571429,0.7571428571428571,0.8069387755102041,0.6559183673469388,0.8319897959183673,0.9098931000971816,0.7324081632653061,0.8608364512471655
22400670,2025-01-29,2024-25,NOP,DAL,136,137,273,1,0.9963369963369964,17,10,10,35.0,0.4729729729729729,37,110,38,2.32259,19.0,12.0,1,0,0.9873469387755102,0.9983673469387756,0.9351020408163264,0.8857142857142857,0.9155102040816326,0.9706122448979592,0.7355102040816327,0.7563265306122449,0.8742857142857143,0.5004081632653061,0.7228571428571429,0.7571428571428571,0.8069387755102041,0.6559183673469388,0.8319897959183673,0.9098931000971816,0.7324081632653061,0.8608364512471655
22400670,2025-01-29,2024-25,NOP,DAL,136,137,273,1,0.9963369963369964,17,10,10,35.0,0.4729729729729729,37,110,38,2.32259,19.0,12.0,1,0,0.9873469387755102,0.9983673469387756,0.9351020408163264,0.8857142857142857,0.9155102040816326,0.9706122448979592,0.7355102040816327,0.7563265306122449,0.8742857142857143,0.5004081632653061,0.7228571428571429,0.7571428571428571,0.8069387755102041,0.6559183673469388,0.8319897959183673,0.9098931000971816,0.7324081632653061,0.8608364512471655
22400670,2025-01-29,2024-25,NOP,DAL,136,137,273,1,0.9963369963369964,17,10,10,35.0,0.4729729729729729,37,110,38,2.32259,19.0,12.0,1,0,0.9873469387755102,0.9983673469387756,0.9351020408163264,0.8857142857142857,0.9155102040816326,0.9706122448979592,0.7355102040816327,0.7563265306122449,0.8742857142857143,0.5004081632653061,0.7228571428571429,0.7571428571428571,0.8069387755102041,0.6559183673469388,0.8319897959183673,0.9098931000971816,0.7324081632653061,0.8608364512471655
22400814,2025-02-23,2024-25,ATL,DET,143,148,291,5,0.9828178694158076,24,8,12,41.0,0.4823529411764706,45,114,50,2.31539,17.0,11.0,1,0,0.998320738874895,0.8287153652392947,0.9865659109991604,0.7997481108312342,0.9874055415617128,0.9781696053736356,0.5680100755667506,0.6746431570109152,0.8740554156171285,0.5004198152812762,0.7178841309823678,0.9361880772460116,0.8593618807724601,0.9475230898404702,0.8545340050377834,0.8347727000119947,0.8125104953820319,0.8360026588301147
22400814,2025-02-23,2024-25,ATL,DET,143,148,291,5,0.9828178694158076,24,8,12,41.0,0.4823529411764706,45,114,50,2.31539,17.0,11.0,1,0,0.9983673469387756,0.8285714285714286,0.986938775510204,0.7975510204081633,0.9877551020408164,0.9787755102040816,0.5661224489795919,0.6714285714285714,0.8742857142857143,0.5004081632653061,0.7167346938775511,0.9346938775510204,0.8579591836734693,0.9473469387755102,0.8538775510204082,0.8347133138969873,0.8108571428571428,0.8355283446712017
22400814,2025-02-23,2024-25,ATL,DET,143,148,291,5,0.9828178694158076,24,8,12,41.0,0.4823529411764706,45,114,50,2.31539,17.0,11.0,1,0,0.9983673469387756,0.8285714285714286,0.986938775510204,0.7975510204081633,0.9877551020408164,0.9787755102040816,0.5661224489795919,0.6714285714285714,0.8742857142857143,0.5004081632653061,0.7167346938775511,0.9346938775510204,0.8579591836734693,0.9473469387755102,0.8538775510204082,0.8347133138969873,0.8108571428571428,0.8355283446712017
22400814,2025-02-23,2024-25,ATL,DET,143,148,291,5,0.9828178694158076,24,8,12,41.0,0.4823529411764706,45,114,50,2.31539,17.0,11.0,1,0,0.9983673469387756,0.8285714285714286,0.986938775510204,0.7975510204081633,0.9877551020408164,0.9787755102040816,0.5661224489795919,0.6714285714285714,0.8742857142857143,0.5004081632653061,0.7167346938775511,0.9346938775510204,0.8579591836734693,0.9473469387755102,0.8538775510204082,0.8347133138969873,0.8108571428571428,0.8355283446712017
22400814,2025-02-23,2024-25,ATL,DET,143,148,291,5,0.9828178694158076,24,8,12,41.0,0.4823529411764706,45,114,50,2.31539,17.0,11.0,1,0,0.9983673469387756,0.8285714285714286,0.986938775510204,0.7975510204081633,0.9877551020408164,0.9787755102040816,0.5661224489795919,0.6714285714285714,0.8742857142857143,0.5004081632653061,0.7167346938775511,0.9346938775510204,0.8579591836734693,0.9473469387755102,0.8538775510204082,0.8347133138969873,0.8108571428571428,0.8355283446712017
